backbone_id	year	log_size	gc	n_replicon_types	n_relaxase_types	mobility_score	is_conjugative	is_mobilizable	topology	has_orit	has_relaxase	n_orit_types	host_range_rank	n_countries	n_hosts	years_since_first	new_countries_recent	new_countries_2y_ago	n_records	acceleration	spread_velocity_norm	niche_breadth	hazard_1	hazard_2	hazard_3	n_new_countries	observed	phylum_idx	class_idx	order_idx	family_idx	genus_idx	cat_replicon_types	cat_relaxase_types	cat_mpf_type	cat_plasmidfinder_dominant_type	cat_predicted_host_range_overall_name	cat_ecosystem_tags	cat_disease_tags	split
UNSEEN::AC741	2016	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	1.0	1.0	1.0	1.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2017	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	2.0	0.9640275800758169	0.0	0.0	0.0	1.0	2.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2018	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	0.0	3.0	3.0	0.9051482536448664	0.0	0.0	1.0	1.0	3.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2020	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	3.0	4.0	-3.0	0.0	0.0	1.0	1.0	1.0	4.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2021	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	5.0	1.0	1.0	5.0	0.0	0.197375320224904	0.0	1.0	1.0	1.0	4.0	1.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2022	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	1.0	0.0	6.0	1.0	0.16514041292462933	0.0	1.0	1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2023	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	1.0	7.0	-1.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC741	2024	9.371608519572305	0.5460039152268278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	1.0	8.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	236	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AA640	2018	10.40213937537041	0.4190227459078623	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	1.0	-1.0	-1.0	0.0	12	16	85	187	492	[0]	[1]	[0]	[0]	[60]	[0]	[0]	train
UNSEEN::AA640	2020	10.40213937537041	0.4190227459078623	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	12	16	85	187	492	[0]	[1]	[0]	[0]	[60]	[0]	[0]	train
UNSEEN::AB049	2018	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	1.0	1.0	1.0	5.0	1.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2019	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	0.0	2.0	2.0	0.9640275800758169	0.0	1.0	1.0	1.0	3.0	1.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2020	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0	0.0	3.0	3.0	0.9051482536448664	0.0	1.0	1.0	1.0	3.0	1.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2021	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2.0	1.0	4.0	1.0	0.5827829453479101	0.0	0.0	1.0	1.0	2.0	1.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2022	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	3.0	5.0	-3.0	0.0	0.0	1.0	1.0	-1.0	-1.0	0.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2023	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	0.0	2.0	6.0	-2.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AB049	2024	8.596558746796978	0.400960827790096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	0.0	1.0	7.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD403	2018	14.561362136836161	0.2713701271442699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD403	2021	14.561362136836161	0.2713701271442699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	1.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD403	2022	14.561362136836161	0.2713701271442699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	0.0	3.0	1.0	0.24491866240370913	0.0	0.0	0.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD403	2023	14.561362136836161	0.2713701271442699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	1.0	0.0	4.0	1.0	0.197375320224904	0.0	0.0	-1.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AD403	2024	14.561362136836161	0.2713701271442699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	5.0	1.0	0.16514041292462933	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AA602	2018	9.552652665079078	0.6098288473829984	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	23	32	67	146	772	[18]	[1]	[0]	[0]	[4]	[0]	[0]	train
UNSEEN::AA602	2022	9.552652665079078	0.6098288473829984	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	4.0	1.0	1.0	2.0	0.0	0.24491866240370913	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	67	146	772	[18]	[1]	[0]	[0]	[4]	[0]	[0]	train
UNSEEN::AE506	2016	8.567696173589344	0.3668695321414986	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	23	32	75	167	596	[0]	[5]	[0]	[0]	[73]	[0]	[0]	train
UNSEEN::AE506	2020	8.567696173589344	0.3668695321414986	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	2.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	75	167	596	[0]	[5]	[0]	[0]	[73]	[0]	[0]	train
UNSEEN::AH249	2017	8.370084326378025	0.3534183082271147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	367	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AC146	2018	8.59711281459211	0.4932594644506002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	23	32	7	9	25	[0]	[0]	[0]	[0]	[27]	[0]	[0]	train
UNSEEN::AC146	2020	8.59711281459211	0.4932594644506002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	0.46211715726000974	0.0	0.0	1.0	1.0	2.0	1.0	23	32	7	9	25	[0]	[0]	[0]	[0]	[27]	[0]	[0]	train
UNSEEN::AC146	2022	8.59711281459211	0.4932594644506002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	0.0	1.0	3.0	-1.0	0.0	0.0	0.0	0.0	-1.0	-1.0	0.0	23	32	7	9	25	[0]	[0]	[0]	[0]	[27]	[0]	[0]	train
UNSEEN::AC146	2024	8.59711281459211	0.4932594644506002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	6.0	1.0	0.0	4.0	1.0	0.16514041292462933	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	7	9	25	[0]	[0]	[0]	[0]	[27]	[0]	[0]	train
UNSEEN::AC706	2018	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	1.0	1.0	1.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AC706	2020	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	0.46211715726000974	0.0	1.0	1.0	1.0	2.0	1.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AC706	2021	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	3.0	-1.0	0.0	0.0	0.0	1.0	1.0	2.0	1.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AC706	2022	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	4.0	1.0	1.0	4.0	0.0	0.24491866240370913	0.0	1.0	1.0	-1.0	-1.0	0.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AC706	2023	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	5.0	1.0	0.0	5.0	1.0	0.197375320224904	0.0	1.0	-1.0	-1.0	-1.0	0.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AC706	2024	12.139959552070648	0.658329950214739	0.0	1.0	2.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	0.0	6.0	0.0	1.0	6.0	-1.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	3	4	76	184	610	[0]	[2]	[2]	[0]	[39]	[0]	[0]	val
UNSEEN::AB301	2016	10.61038969832841	0.4329149508051192	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	531	[0]	[3]	[0]	[48]	[14]	[0]	[0]	train
AA449	2010	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2011	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2013	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	3.0	1.0	0.0	3.0	1.0	0.32151273753163434	0.0	0.0	0.0	1.0	3.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2016	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	6.0	1.0	1.0	4.0	0.0	0.16514041292462933	0.0	0.0	1.0	1.0	2.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2018	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	0.0	8.0	2.0	0.0	5.0	2.0	0.24491866240370913	0.0	1.0	1.0	1.0	7.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2019	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	9.0	0.0	3.0	6.0	-3.0	0.0	0.0	1.0	1.0	1.0	8.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2020	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	10.0	0.0	3.0	7.0	-3.0	0.0	0.0	1.0	1.0	1.0	5.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2021	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	1.0	1.0	4.0	1.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2022	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	12.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	1.0	-1.0	-1.0	0.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2023	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	13.0	0.0	0.0	10.0	0.0	0.0	0.0	1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
AA449	2024	11.714796349008758	0.5254478294979079	3.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	14.0	0.0	0.0	11.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	351	[2, 24, 6]	[2]	[1]	[17]	[1]	[0]	[0]	test
UNSEEN::AF630	2018	11.545140929332586	0.3857639460459171	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	10	195	509	[0]	[1]	[0]	[0]	[82]	[0]	[0]	val
UNSEEN::AB558	2017	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	1.0	1.0	2.0	1.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AB558	2019	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.7615941559557649	0.0	1.0	1.0	1.0	2.0	1.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AB558	2020	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	3.0	0.0	3.0	2.0	1.0	3.0	1.0	0.5827829453479101	0.0	1.0	1.0	1.0	1.0	1.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AB558	2021	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	0.0	4.0	3.0	1.0	4.0	2.0	0.6351489523872873	0.0	0.0	0.0	1.0	1.0	1.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AB558	2022	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	0.0	5.0	2.0	1.0	5.0	1.0	0.3799489622552249	0.0	0.0	1.0	-1.0	-1.0	0.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AB558	2024	9.137339479091693	0.3149004841312534	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	4.0	0.0	7.0	0.0	2.0	6.0	-2.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	10	244	688	[0]	[1]	[0]	[0]	[11]	[0]	[0]	train
UNSEEN::AH020	2016	10.89642446116701	0.4087844096180208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	124	274	762	[0]	[0]	[0]	[0]	[25]	[0]	[0]	train
UNSEEN::AC009	2016	9.19238004659919	0.3647286427044089	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	138	531	[75]	[0]	[0]	[69]	[14]	[0]	[0]	val
UNSEEN::AC009	2023	9.19238004659919	0.3647286427044089	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	7.0	1.0	0.0	2.0	1.0	0.14189319376693255	0.0	1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	531	[75]	[0]	[0]	[69]	[14]	[0]	[0]	val
UNSEEN::AC009	2024	9.19238004659919	0.3647286427044089	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	8.0	1.0	0.0	3.0	1.0	0.12435300177159621	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	531	[75]	[0]	[0]	[69]	[14]	[0]	[0]	val
UNSEEN::AB188	2020	11.687315651437903	0.5352747981957312	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	-1.0	-1.0	0.0	23	32	41	90	229	[1, 2]	[0]	[1]	[41]	[1]	[0]	[0]	train
UNSEEN::AB188	2022	11.687315651437903	0.5352747981957312	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	0.46211715726000974	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	90	229	[1, 2]	[0]	[1]	[41]	[1]	[0]	[0]	train
UNSEEN::AD722	2016	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	1.0	1.0	1.0	1.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AD722	2018	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	2.0	2.0	0.0	2.0	2.0	0.7615941559557649	0.0	0.0	1.0	1.0	2.0	1.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AD722	2020	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	3.0	0.0	4.0	2.0	1.0	3.0	1.0	0.46211715726000974	0.0	0.0	0.0	0.0	0.0	1.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AD722	2021	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	5.0	2.0	1.0	4.0	1.0	0.3799489622552249	0.0	0.0	0.0	-1.0	-1.0	0.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AD722	2022	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	6.0	2.0	1.0	5.0	1.0	0.32151273753163434	0.0	0.0	-1.0	-1.0	-1.0	0.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AD722	2023	11.727367265630498	0.5249523871009394	2.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	3.0	4.0	0.0	7.0	0.0	2.0	6.0	-2.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	41	277	663	[66, 0]	[2]	[1]	[82]	[1]	[0]	[0]	train
UNSEEN::AC555	2019	10.965591446387714	0.4283639883833495	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	362	[0]	[0]	[0]	[0]	[56]	[0]	[0]	train
UNSEEN::AC555	2020	10.965591446387714	0.4283639883833495	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	2.0	0.0	2.0	2.0	0.9640275800758169	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	362	[0]	[0]	[0]	[0]	[56]	[0]	[0]	train
UNSEEN::AG540	2016	10.687914072695598	0.3544566656017525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.7615941559557649	0.0	0.0	0.0	0.0	0.0	1.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AG540	2021	10.687914072695598	0.3544566656017525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AG540	2022	10.687914072695598	0.3544566656017525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	1.0	0.0	3.0	1.0	0.16514041292462933	0.0	1.0	-1.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
UNSEEN::AG540	2023	10.687914072695598	0.3544566656017525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	1.0	0.0	4.0	1.0	0.14189319376693255	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	10	22	83	[0]	[0]	[0]	[0]	[0]	[0]	[0]	train
AC656	2004	9.924612834151077	0.3892851871894524	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5	8	63	138	383	[42]	[3]	[0]	[48]	[10]	[0]	[0]	val
AC656	2012	9.924612834151077	0.3892851871894524	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	0.0	-1.0	-1.0	-1.0	-1.0	0.0	5	8	63	138	383	[42]	[3]	[0]	[48]	[10]	[0]	[0]	val
UNSEEN::AB336	2020	9.096499555552423	0.361761739325339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	23	32	75	167	14	[0]	[0]	[0]	[0]	[6]	[0]	[0]	val
UNSEEN::AB336	2023	9.096499555552423	0.361761739325339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	3.0	1.0	0.0	2.0	1.0	0.32151273753163434	0.0	0.0	-1.0	-1.0	-1.0	0.0	23	32	75	167	14	[0]	[0]	[0]	[0]	[6]	[0]	[0]	val
UNSEEN::AB336	2024	9.096499555552423	0.361761739325339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	4.0	1.0	0.0	3.0	1.0	0.24491866240370913	0.0	-1.0	-1.0	-1.0	-1.0	0.0	23	32	75	167	14	[0]	[0]	[0]	[0]	[6]	[0]	[0]	val
